id,Long,Lat
2642,33.055,34.704
2643,33.055,34.716
2644,33.055,34.728
2645,33.055,34.74
2646,33.055,34.752
2647,33.055,34.764
2648,33.055,34.776
2649,33.055,34.788
2650,33.055,34.8
2651,33.055,34.812
2652,33.055,34.824
2653,33.055,34.836
2654,33.055,34.848
2655,33.055,34.86
2656,33.055,34.872
2657,33.055,34.884
2658,33.055,34.896
2659,33.055,34.908
2660,33.055,34.92
2661,33.055,34.932
2662,33.055,34.944
2663,33.055,34.956
2664,33.055,34.968
2665,33.055,34.98
2666,33.055,34.992
2667,33.055,35.004
2668,33.055,35.016
2669,33.055,35.028
2670,33.055,35.04
2671,33.055,35.052
2672,33.055,35.064
2673,33.055,35.076
2674,33.055,35.088
2675,33.055,35.1
2676,33.055,35.112
2677,33.055,35.124
2678,33.055,35.136
2679,33.055,35.148
2680,33.055,35.16
2681,33.055,35.172
2682,33.066,34.68
2683,33.066,34.692
2684,33.066,34.704
2685,33.066,34.716
2686,33.066,34.728
2687,33.066,34.74
2688,33.066,34.752
2689,33.066,34.764
2690,33.066,34.776
2691,33.066,34.788
2692,33.066,34.8
2693,33.066,34.812
2694,33.066,34.824
2695,33.066,34.836
2696,33.066,34.848
2697,33.066,34.86
2698,33.066,34.872
2699,33.066,34.884
2700,33.066,34.896
2701,33.066,34.908
2702,33.066,34.92
2703,33.066,34.932
2704,33.066,34.944
2705,33.066,34.956
2706,33.066,34.968
2707,33.066,34.98
2708,33.066,34.992
2709,33.066,35.004
2710,33.066,35.016
2711,33.066,35.028
2712,33.066,35.04
2713,33.066,35.052
2714,33.066,35.064
2715,33.066,35.076
2716,33.066,35.088
2717,33.066,35.1
2718,33.066,35.112
2719,33.066,35.124
2720,33.066,35.136
2721,33.066,35.148
2722,33.066,35.16
2723,33.066,35.172
2724,33.066,35.184
2725,33.077,34.692
2726,33.077,34.704
2727,33.077,34.716
2728,33.077,34.728
2729,33.077,34.74
2730,33.077,34.752
2731,33.077,34.764
2732,33.077,34.776
2733,33.077,34.788
2734,33.077,34.8
2735,33.077,34.812
2736,33.077,34.824
2737,33.077,34.836
2738,33.077,34.848
2739,33.077,34.86
2740,33.077,34.872
2741,33.077,34.884
2742,33.077,34.896
2743,33.077,34.908
2744,33.077,34.92
2745,33.077,34.932
2746,33.077,34.944
2747,33.077,34.956
2748,33.077,34.968
2749,33.077,34.98
2750,33.077,34.992
2751,33.077,35.004
2752,33.077,35.016
2753,33.077,35.028
2754,33.077,35.04
2755,33.077,35.052
2756,33.077,35.064
2757,33.077,35.076
2758,33.077,35.088
2759,33.077,35.1
2760,33.077,35.112
2761,33.077,35.124
2762,33.077,35.136
2763,33.077,35.148
2764,33.077,35.16
2765,33.077,35.172
2766,33.077,35.184
2767,33.088,34.692
2768,33.088,34.704
2769,33.088,34.716
2770,33.088,34.728
2771,33.088,34.74
2772,33.088,34.752
2773,33.088,34.764
2774,33.088,34.776
2775,33.088,34.788
2776,33.088,34.8
2777,33.088,34.812
2778,33.088,34.824
2779,33.088,34.836
2780,33.088,34.848
2781,33.088,34.86
2782,33.088,34.872
2783,33.088,34.884
2784,33.088,34.896
2785,33.088,34.908
2786,33.088,34.92
2787,33.088,34.932
2788,33.088,34.944
2789,33.088,34.956
2790,33.088,34.968
2791,33.088,34.98
2792,33.088,34.992
2793,33.088,35.004
2794,33.088,35.016
2795,33.088,35.028
2796,33.088,35.04
2797,33.088,35.052
2798,33.088,35.064
2799,33.088,35.076
2800,33.088,35.088
2801,33.088,35.1
2802,33.088,35.112
2803,33.088,35.124
2804,33.088,35.136
2805,33.088,35.148
2806,33.088,35.16
2807,33.088,35.172
2808,33.088,35.184
2809,33.099,34.704
2810,33.099,34.716
2811,33.099,34.728
2812,33.099,34.74
2813,33.099,34.752
2814,33.099,34.764
2815,33.099,34.776
2816,33.099,34.788
2817,33.099,34.8
2818,33.099,34.812
2819,33.099,34.824
2820,33.099,34.836
2821,33.099,34.848
2822,33.099,34.86
2823,33.099,34.872
2824,33.099,34.884
2825,33.099,34.896
2826,33.099,34.908
2827,33.099,34.92
2828,33.099,34.932
2829,33.099,34.944
2830,33.099,34.956
2831,33.099,34.968
2832,33.099,34.98
2833,33.099,34.992
2834,33.099,35.004
2835,33.099,35.016
2836,33.099,35.028
2837,33.099,35.04
2838,33.099,35.052
2839,33.099,35.064
2840,33.099,35.076
2841,33.099,35.088
2842,33.099,35.1
2843,33.099,35.112
2844,33.099,35.124
2845,33.099,35.136
2846,33.099,35.148
2847,33.099,35.16
2848,33.099,35.172
2849,33.099,35.184
2850,33.11,34.704
2851,33.11,34.716
2852,33.11,34.728
2853,33.11,34.74
2854,33.11,34.752
2855,33.11,34.764
2856,33.11,34.776
2857,33.11,34.788
2858,33.11,34.8
2859,33.11,34.812
2860,33.11,34.824
2861,33.11,34.836
2862,33.11,34.848
2863,33.11,34.86
2864,33.11,34.872
2865,33.11,34.884
2866,33.11,34.896
2867,33.11,34.908
2868,33.11,34.92
2869,33.11,34.932
2870,33.11,34.944
2871,33.11,34.956
2872,33.11,34.968
2873,33.11,34.98
2874,33.11,34.992
2875,33.11,35.004
2876,33.11,35.016
2877,33.11,35.028
2878,33.11,35.04
2879,33.11,35.052
2880,33.11,35.064
2881,33.11,35.076
2882,33.11,35.088
2883,33.11,35.1
2884,33.11,35.112
2885,33.11,35.124
2886,33.11,35.136
2887,33.11,35.148
2888,33.11,35.16
2889,33.11,35.172
2890,33.11,35.184
2891,33.121,34.704
2892,33.121,34.716
2893,33.121,34.728
2894,33.121,34.74
2895,33.121,34.752
2896,33.121,34.764
2897,33.121,34.776
2898,33.121,34.788
2899,33.121,34.8
2900,33.121,34.812
2901,33.121,34.824
2902,33.121,34.836
2903,33.121,34.848
2904,33.121,34.86
2905,33.121,34.872
2906,33.121,34.884
2907,33.121,34.896
2908,33.121,34.908
2909,33.121,34.92
2910,33.121,34.932
2911,33.121,34.944
2912,33.121,34.956
2913,33.121,34.968
2914,33.121,34.98
2915,33.121,34.992
2916,33.121,35.004
2917,33.121,35.016
2918,33.121,35.028
2919,33.121,35.04
2920,33.121,35.052
2921,33.121,35.064
2922,33.121,35.076
2923,33.121,35.088
2924,33.121,35.1
2925,33.121,35.112
2926,33.121,35.124
2927,33.121,35.136
2928,33.121,35.148
2929,33.121,35.16
2930,33.121,35.172
2931,33.121,35.184
2932,33.121,35.196
2933,33.132,34.704
2934,33.132,34.716
2935,33.132,34.728
2936,33.132,34.74
2937,33.132,34.752
2938,33.132,34.764
2939,33.132,34.776
2940,33.132,34.788
2941,33.132,34.8
2942,33.132,34.812
2943,33.132,34.824
2944,33.132,34.836
2945,33.132,34.848
2946,33.132,34.86
2947,33.132,34.872
2948,33.132,34.884
2949,33.132,34.896
2950,33.132,34.908
2951,33.132,34.92
2952,33.132,34.932
2953,33.132,34.944
2954,33.132,34.956
2955,33.132,34.968
2956,33.132,34.98
2957,33.132,34.992
2958,33.132,35.004
2959,33.132,35.016
2960,33.132,35.028
2961,33.132,35.04
2962,33.132,35.052
2963,33.132,35.064
2964,33.132,35.076
2965,33.132,35.088
2966,33.132,35.1
2967,33.132,35.112
2968,33.132,35.124
2969,33.132,35.136
2970,33.132,35.148
2971,33.132,35.16
2972,33.132,35.172
2973,33.132,35.184
2974,33.132,35.196
2975,33.143,34.704
2976,33.143,34.716
2977,33.143,34.728
2978,33.143,34.74
2979,33.143,34.752
2980,33.143,34.764
2981,33.143,34.776
2982,33.143,34.788
2983,33.143,34.8
2984,33.143,34.812
2985,33.143,34.824
2986,33.143,34.836
2987,33.143,34.848
2988,33.143,34.86
2989,33.143,34.872
2990,33.143,34.884
2991,33.143,34.896
2992,33.143,34.908
2993,33.143,34.92
2994,33.143,34.932
2995,33.143,34.944
2996,33.143,34.956
2997,33.143,34.968
2998,33.143,34.98
2999,33.143,34.992
3000,33.143,35.004
3001,33.143,35.016
3002,33.143,35.028
3003,33.143,35.04
3004,33.143,35.052
3005,33.143,35.064
3006,33.143,35.076
3007,33.143,35.088
3008,33.143,35.1
3009,33.143,35.112
3010,33.143,35.124
3011,33.143,35.136
3012,33.143,35.148
3013,33.143,35.16
3014,33.143,35.172
3015,33.143,35.184
3016,33.143,35.196
3017,33.154,34.704
3018,33.154,34.716
3019,33.154,34.728
3020,33.154,34.74
3021,33.154,34.752
3022,33.154,34.764
3023,33.154,34.776
3024,33.154,34.788
3025,33.154,34.8
3026,33.154,34.812
3027,33.154,34.824
3028,33.154,34.836
3029,33.154,34.848
3030,33.154,34.86
3031,33.154,34.872
3032,33.154,34.884
3033,33.154,34.896
3034,33.154,34.908
3035,33.154,34.92
3036,33.154,34.932
3037,33.154,34.944
3038,33.154,34.956
3039,33.154,34.968
3040,33.154,34.98
3041,33.154,34.992
3042,33.154,35.004
3043,33.154,35.016
3044,33.154,35.028
3045,33.154,35.04
3046,33.154,35.052
3047,33.154,35.064
3048,33.154,35.076
3049,33.154,35.088
3050,33.154,35.1
3051,33.154,35.112
3052,33.154,35.124
3053,33.154,35.136
3054,33.154,35.148
3055,33.154,35.16
3056,33.154,35.172
3057,33.154,35.184
3058,33.154,35.196
3059,33.165,34.716
3060,33.165,34.728
3061,33.165,34.74
3062,33.165,34.752
3063,33.165,34.764
3064,33.165,34.776
3065,33.165,34.788
3066,33.165,34.8
3067,33.165,34.812
3068,33.165,34.824
3069,33.165,34.836
3070,33.165,34.848
3071,33.165,34.86
3072,33.165,34.872
3073,33.165,34.884
3074,33.165,34.896
3075,33.165,34.908
3076,33.165,34.92
3077,33.165,34.932
3078,33.165,34.944
3079,33.165,34.956
3080,33.165,34.968
3081,33.165,34.98
3082,33.165,34.992
3083,33.165,35.004
3084,33.165,35.016
3085,33.165,35.028
3086,33.165,35.04
3087,33.165,35.052
3088,33.165,35.064
3089,33.165,35.076
3090,33.165,35.088
3091,33.165,35.1
3092,33.165,35.112
3093,33.165,35.124
3094,33.165,35.136
3095,33.165,35.148
3096,33.165,35.16
3097,33.165,35.172
3098,33.165,35.184
3099,33.165,35.196
3100,33.176,34.716
3101,33.176,34.728
3102,33.176,34.74
3103,33.176,34.752
3104,33.176,34.764
3105,33.176,34.776
3106,33.176,34.788
3107,33.176,34.8
3108,33.176,34.812
3109,33.176,34.824
3110,33.176,34.836
3111,33.176,34.848
3112,33.176,34.86
3113,33.176,34.872
3114,33.176,34.884
3115,33.176,34.896
3116,33.176,34.908
3117,33.176,34.92
3118,33.176,34.932
3119,33.176,34.944
3120,33.176,34.956
3121,33.176,34.968
3122,33.176,34.98
3123,33.176,34.992
3124,33.176,35.004
3125,33.176,35.016
3126,33.176,35.028
3127,33.176,35.04
3128,33.176,35.052
3129,33.176,35.064
3130,33.176,35.076
3131,33.176,35.088
3132,33.176,35.1
3133,33.176,35.112
3134,33.176,35.124
3135,33.176,35.136
3136,33.176,35.148
3137,33.176,35.16
3138,33.176,35.172
3139,33.176,35.184
3140,33.176,35.196
3141,33.187,34.704
3142,33.187,34.716
3143,33.187,34.728
3144,33.187,34.74
3145,33.187,34.752
3146,33.187,34.764
3147,33.187,34.776
3148,33.187,34.788
3149,33.187,34.8
3150,33.187,34.812
3151,33.187,34.824
3152,33.187,34.836
3153,33.187,34.848
3154,33.187,34.86
3155,33.187,34.872
3156,33.187,34.884
3157,33.187,34.896
3158,33.187,34.908
3159,33.187,34.92
3160,33.187,34.932
3161,33.187,34.944
3162,33.187,34.956
3163,33.187,34.968
3164,33.187,34.98
3165,33.187,34.992
3166,33.187,35.004
3167,33.187,35.016
3168,33.187,35.028
3169,33.187,35.04
3170,33.187,35.052
3171,33.187,35.064
3172,33.187,35.076
3173,33.187,35.088
3174,33.187,35.1
3175,33.187,35.112
3176,33.187,35.124
3177,33.187,35.136
3178,33.187,35.148
3179,33.187,35.16
3180,33.187,35.172
3181,33.187,35.184
3182,33.187,35.196
3183,33.198,34.704
3184,33.198,34.716
3185,33.198,34.728
3186,33.198,34.74
3187,33.198,34.752
3188,33.198,34.764
3189,33.198,34.776
3190,33.198,34.788
3191,33.198,34.8
3192,33.198,34.812
3193,33.198,34.824
3194,33.198,34.836
3195,33.198,34.848
3196,33.198,34.86
3197,33.198,34.872
3198,33.198,34.884
3199,33.198,34.896
3200,33.198,34.908
3201,33.198,34.92
3202,33.198,34.932
3203,33.198,34.944
3204,33.198,34.956
3205,33.198,34.968
3206,33.198,34.98
3207,33.198,34.992
3208,33.198,35.004
3209,33.198,35.016
3210,33.198,35.028
3211,33.198,35.04
3212,33.198,35.052
3213,33.198,35.064
3214,33.198,35.076
3215,33.198,35.088
3216,33.198,35.1
3217,33.198,35.112
3218,33.198,35.124
3219,33.198,35.136
3220,33.198,35.148
3221,33.198,35.16
3222,33.198,35.172
3223,33.198,35.184
3224,33.198,35.196
3225,33.209,34.704
3226,33.209,34.716
3227,33.209,34.728
3228,33.209,34.74
3229,33.209,34.752
3230,33.209,34.764
3231,33.209,34.776
3232,33.209,34.788
3233,33.209,34.8
3234,33.209,34.812
3235,33.209,34.824
3236,33.209,34.836
3237,33.209,34.848
3238,33.209,34.86
3239,33.209,34.872
3240,33.209,34.884
3241,33.209,34.896
3242,33.209,34.908
3243,33.209,34.92
3244,33.209,34.932
3245,33.209,34.944
3246,33.209,34.956
3247,33.209,34.968
3248,33.209,34.98
3249,33.209,34.992
3250,33.209,35.004
3251,33.209,35.016
3252,33.209,35.028
3253,33.209,35.04
3254,33.209,35.052
3255,33.209,35.064
3256,33.209,35.076
3257,33.209,35.088
3258,33.209,35.1
3259,33.209,35.112
3260,33.209,35.124
3261,33.209,35.136
3262,33.209,35.148
3263,33.209,35.16
3264,33.209,35.172
3265,33.209,35.184
3266,33.209,35.196
3267,33.22,34.704
3268,33.22,34.716
3269,33.22,34.728
3270,33.22,34.74
3271,33.22,34.752
3272,33.22,34.764
3273,33.22,34.776
3274,33.22,34.788
3275,33.22,34.8
3276,33.22,34.812
3277,33.22,34.824
3278,33.22,34.836
3279,33.22,34.848
3280,33.22,34.86
3281,33.22,34.872
3282,33.22,34.884
3283,33.22,34.896
3284,33.22,34.908
3285,33.22,34.92
3286,33.22,34.932
3287,33.22,34.944
3288,33.22,34.956
3289,33.22,34.968
3290,33.22,34.98
3291,33.22,34.992
3292,33.22,35.004
3293,33.22,35.016
3294,33.22,35.028
3295,33.22,35.04
3296,33.22,35.052
3297,33.22,35.064
3298,33.22,35.076
3299,33.22,35.088
3300,33.22,35.1
3301,33.22,35.112
3302,33.22,35.124
3303,33.22,35.136
3304,33.22,35.148
3305,33.22,35.16
3306,33.22,35.172
3307,33.22,35.184
3308,33.22,35.196
3309,33.231,34.704
3310,33.231,34.716
3311,33.231,34.728
3312,33.231,34.74
3313,33.231,34.752
3314,33.231,34.764
3315,33.231,34.776
3316,33.231,34.788
3317,33.231,34.8
3318,33.231,34.812
3319,33.231,34.824
3320,33.231,34.836
3321,33.231,34.848
3322,33.231,34.86
3323,33.231,34.872
3324,33.231,34.884
3325,33.231,34.896
3326,33.231,34.908
3327,33.231,34.92
3328,33.231,34.932
3329,33.231,34.944
3330,33.231,34.956
3331,33.231,34.968
3332,33.231,34.98
3333,33.231,34.992
3334,33.231,35.004
3335,33.231,35.016
3336,33.231,35.028
3337,33.231,35.04
3338,33.231,35.052
3339,33.231,35.064
3340,33.231,35.076
3341,33.231,35.088
3342,33.231,35.1
3343,33.231,35.112
3344,33.231,35.124
3345,33.231,35.136
3346,33.231,35.148
3347,33.231,35.16
3348,33.231,35.172
3349,33.231,35.184
3350,33.242,34.704
3351,33.242,34.716
3352,33.242,34.728
3353,33.242,34.74
3354,33.242,34.752
3355,33.242,34.764
3356,33.242,34.776
3357,33.242,34.788
3358,33.242,34.8
3359,33.242,34.812
3360,33.242,34.824
3361,33.242,34.836
3362,33.242,34.848
3363,33.242,34.86
3364,33.242,34.872
3365,33.242,34.884
3366,33.242,34.896
3367,33.242,34.908
3368,33.242,34.92
3369,33.242,34.932
3370,33.242,34.944
3371,33.242,34.956
3372,33.242,34.968
3373,33.242,34.98
3374,33.242,34.992
3375,33.242,35.004
3376,33.242,35.016
3377,33.242,35.028
3378,33.242,35.04
3379,33.242,35.052
3380,33.242,35.064
3381,33.242,35.076
3382,33.242,35.088
3383,33.242,35.1
3384,33.242,35.112
3385,33.242,35.124
3386,33.242,35.136
3387,33.242,35.148
3388,33.242,35.16
3389,33.242,35.172
3390,33.242,35.184
3391,33.253,34.704
3392,33.253,34.716
3393,33.253,34.728
3394,33.253,34.74
3395,33.253,34.752
3396,33.253,34.764
3397,33.253,34.776
3398,33.253,34.788
3399,33.253,34.8
3400,33.253,34.812
3401,33.253,34.824
3402,33.253,34.836
3403,33.253,34.848
3404,33.253,34.86
3405,33.253,34.872
3406,33.253,34.884
3407,33.253,34.896
3408,33.253,34.908
3409,33.253,34.92
3410,33.253,34.932
3411,33.253,34.944
3412,33.253,34.956
3413,33.253,34.968
3414,33.253,34.98
3415,33.253,34.992
3416,33.253,35.004
3417,33.253,35.016
3418,33.253,35.028
3419,33.253,35.04
3420,33.253,35.052
3421,33.253,35.064
3422,33.253,35.076
3423,33.253,35.088
3424,33.253,35.1
3425,33.253,35.112
3426,33.253,35.124
3427,33.253,35.136
3428,33.253,35.148
3429,33.253,35.16
3430,33.253,35.172
3431,33.253,35.184
3432,33.264,34.704
3433,33.264,34.716
3434,33.264,34.728
3435,33.264,34.74
3436,33.264,34.752
3437,33.264,34.764
3438,33.264,34.776
3439,33.264,34.788
3440,33.264,34.8
3441,33.264,34.812
3442,33.264,34.824
3443,33.264,34.836
3444,33.264,34.848
3445,33.264,34.86
3446,33.264,34.872
3447,33.264,34.884
3448,33.264,34.896
3449,33.264,34.908
3450,33.264,34.92
3451,33.264,34.932
3452,33.264,34.944
3453,33.264,34.956
3454,33.264,34.968
3455,33.264,34.98
3456,33.264,34.992
3457,33.264,35.004
3458,33.264,35.016
3459,33.264,35.028
3460,33.264,35.04
3461,33.264,35.052
3462,33.264,35.064
3463,33.264,35.076
3464,33.264,35.088
3465,33.264,35.1
3466,33.264,35.112
3467,33.264,35.124
3468,33.264,35.136
3469,33.264,35.148
3470,33.264,35.16
3471,33.264,35.172
3472,33.264,35.184
3473,33.275,34.704
3474,33.275,34.716
3475,33.275,34.728
3476,33.275,34.74
3477,33.275,34.752
3478,33.275,34.764
3479,33.275,34.776
3480,33.275,34.788
3481,33.275,34.8
3482,33.275,34.812
3483,33.275,34.824
3484,33.275,34.836
3485,33.275,34.848
3486,33.275,34.86
3487,33.275,34.872
3488,33.275,34.884
3489,33.275,34.896
3490,33.275,34.908
3491,33.275,34.92
3492,33.275,34.932
3493,33.275,34.944
3494,33.275,34.956
3495,33.275,34.968
3496,33.275,34.98
3497,33.275,34.992
3498,33.275,35.004
3499,33.275,35.016
3500,33.275,35.028
3501,33.275,35.04
3502,33.275,35.052
3503,33.275,35.064
3504,33.275,35.076
3505,33.275,35.088
3506,33.275,35.1
3507,33.275,35.112
3508,33.275,35.124
3509,33.275,35.136
3510,33.275,35.148
3511,33.275,35.16
3512,33.275,35.172
3513,33.275,35.184
3514,33.286,34.716
3515,33.286,34.728
3516,33.286,34.74
3517,33.286,34.752
3518,33.286,34.764
3519,33.286,34.776
3520,33.286,34.788
3521,33.286,34.8
3522,33.286,34.812
3523,33.286,34.824
3524,33.286,34.836
3525,33.286,34.848
3526,33.286,34.86
3527,33.286,34.872
3528,33.286,34.884
3529,33.286,34.896
3530,33.286,34.908
3531,33.286,34.92
3532,33.286,34.932
3533,33.286,34.944
3534,33.286,34.956
3535,33.286,34.968
3536,33.286,34.98
3537,33.286,34.992
3538,33.286,35.004
3539,33.286,35.016
3540,33.286,35.028
3541,33.286,35.04
3542,33.286,35.052
3543,33.286,35.064
3544,33.286,35.076
3545,33.286,35.088
3546,33.286,35.1
3547,33.286,35.112
3548,33.286,35.124
3549,33.286,35.136
3550,33.286,35.148
3551,33.286,35.16
3552,33.286,35.172
3553,33.286,35.184
3554,33.297,34.728
3555,33.297,34.74
3556,33.297,34.752
3557,33.297,34.764
3558,33.297,34.776
3559,33.297,34.788
3560,33.297,34.8
3561,33.297,34.812
3562,33.297,34.824
3563,33.297,34.836
3564,33.297,34.848
3565,33.297,34.86
3566,33.297,34.872
3567,33.297,34.884
3568,33.297,34.896
3569,33.297,34.908
3570,33.297,34.92
3571,33.297,34.932
3572,33.297,34.944
3573,33.297,34.956
3574,33.297,34.968
3575,33.297,34.98
3576,33.297,34.992
3577,33.297,35.004
3578,33.297,35.016
3579,33.297,35.028
3580,33.297,35.04
3581,33.297,35.052
3582,33.297,35.064
3583,33.297,35.076
3584,33.297,35.088
3585,33.297,35.1
3586,33.297,35.112
3587,33.297,35.124
3588,33.297,35.136
3589,33.297,35.148
3590,33.297,35.16
3591,33.297,35.172
3592,33.297,35.184
3593,33.308,34.716
3594,33.308,34.728
3595,33.308,34.74
3596,33.308,34.752
3597,33.308,34.764
3598,33.308,34.776
3599,33.308,34.788
3600,33.308,34.8
3601,33.308,34.812
3602,33.308,34.824
3603,33.308,34.836
3604,33.308,34.848
3605,33.308,34.86
3606,33.308,34.872
3607,33.308,34.884
3608,33.308,34.896
3609,33.308,34.908
3610,33.308,34.92
3611,33.308,34.932
3612,33.308,34.944
3613,33.308,34.956
3614,33.308,34.968
3615,33.308,34.98
3616,33.308,34.992
3617,33.308,35.004
3618,33.308,35.016
3619,33.308,35.028
3620,33.308,35.04
3621,33.308,35.052
3622,33.308,35.064
3623,33.308,35.076
3624,33.308,35.088
3625,33.308,35.1
3626,33.308,35.112
3627,33.308,35.124
3628,33.308,35.136
3629,33.308,35.148
3630,33.308,35.16
3631,33.308,35.172
3632,33.308,35.184
3633,33.308,35.196
3634,33.319,34.716
3635,33.319,34.728
3636,33.319,34.74
3637,33.319,34.752
3638,33.319,34.764
3639,33.319,34.776
3640,33.319,34.788
3641,33.319,34.8
3642,33.319,34.812
3643,33.319,34.824
3644,33.319,34.836
3645,33.319,34.848
3646,33.319,34.86
3647,33.319,34.872
3648,33.319,34.884
3649,33.319,34.896
3650,33.319,34.908
3651,33.319,34.92
3652,33.319,34.932
3653,33.319,34.944
3654,33.319,34.956
3655,33.319,34.968
3656,33.319,34.98
3657,33.319,34.992
3658,33.319,35.004
3659,33.319,35.016
3660,33.319,35.028
3661,33.319,35.04
3662,33.319,35.052
3663,33.319,35.064
3664,33.319,35.076
3665,33.319,35.088
3666,33.319,35.1
3667,33.319,35.112
3668,33.319,35.124
3669,33.319,35.136
3670,33.319,35.148
3671,33.319,35.16
3672,33.319,35.172
3673,33.319,35.184
3674,33.319,35.196
3675,33.33,34.716
3676,33.33,34.728
3677,33.33,34.74
3678,33.33,34.752
3679,33.33,34.764
3680,33.33,34.776
3681,33.33,34.788
3682,33.33,34.8
3683,33.33,34.812
3684,33.33,34.824
3685,33.33,34.836
3686,33.33,34.848
3687,33.33,34.86
3688,33.33,34.872
3689,33.33,34.884
3690,33.33,34.896
3691,33.33,34.908
3692,33.33,34.92
3693,33.33,34.932
3694,33.33,34.944
3695,33.33,34.956
3696,33.33,34.968
3697,33.33,34.98
3698,33.33,34.992
3699,33.33,35.004
3700,33.33,35.016
3701,33.33,35.028
3702,33.33,35.04
3703,33.33,35.052
3704,33.33,35.064
3705,33.33,35.076
3706,33.33,35.088
3707,33.33,35.1
3708,33.33,35.112
3709,33.33,35.124
3710,33.33,35.136
3711,33.33,35.148
3712,33.33,35.16
3713,33.33,35.172
3714,33.33,35.184
3715,33.33,35.196
3716,33.341,34.728
3717,33.341,34.74
3718,33.341,34.752
3719,33.341,34.764
3720,33.341,34.776
3721,33.341,34.788
3722,33.341,34.8
3723,33.341,34.812
3724,33.341,34.824
3725,33.341,34.836
3726,33.341,34.848
3727,33.341,34.86
3728,33.341,34.872
3729,33.341,34.884
3730,33.341,34.896
3731,33.341,34.908
3732,33.341,34.92
3733,33.341,34.932
3734,33.341,34.944
3735,33.341,34.956
3736,33.341,34.968
3737,33.341,34.98
3738,33.341,34.992
3739,33.341,35.004
3740,33.341,35.016
3741,33.341,35.028
3742,33.341,35.04
3743,33.341,35.052
3744,33.341,35.064
3745,33.341,35.076
3746,33.341,35.088
3747,33.341,35.1
3748,33.341,35.112
3749,33.341,35.124
3750,33.341,35.136
3751,33.341,35.148
3752,33.341,35.16
3753,33.341,35.172
3754,33.341,35.184
3755,33.341,35.196
3756,33.352,34.728
3757,33.352,34.74
3758,33.352,34.752
3759,33.352,34.764
3760,33.352,34.776
3761,33.352,34.788
3762,33.352,34.8
3763,33.352,34.812
3764,33.352,34.824
3765,33.352,34.836
3766,33.352,34.848
3767,33.352,34.86
3768,33.352,34.872
3769,33.352,34.884
3770,33.352,34.896
3771,33.352,34.908
3772,33.352,34.92
3773,33.352,34.932
3774,33.352,34.944
3775,33.352,34.956
3776,33.352,34.968
3777,33.352,34.98
3778,33.352,34.992
3779,33.352,35.004
3780,33.352,35.016
3781,33.352,35.028
3782,33.352,35.04
3783,33.352,35.052
3784,33.352,35.064
3785,33.352,35.076
3786,33.352,35.088
3787,33.352,35.1
3788,33.352,35.112
3789,33.352,35.124
3790,33.352,35.136
3791,33.352,35.148
3792,33.352,35.16
3793,33.352,35.172
3794,33.352,35.184
3795,33.352,35.196
3796,33.363,34.728
3797,33.363,34.74
3798,33.363,34.752
3799,33.363,34.764
3800,33.363,34.776
3801,33.363,34.788
3802,33.363,34.8
3803,33.363,34.812
3804,33.363,34.824
3805,33.363,34.836
3806,33.363,34.848
3807,33.363,34.86
3808,33.363,34.872
3809,33.363,34.884
3810,33.363,34.896
3811,33.363,34.908
3812,33.363,34.92
3813,33.363,34.932
3814,33.363,34.944
3815,33.363,34.956
3816,33.363,34.968
3817,33.363,34.98
3818,33.363,34.992
3819,33.363,35.004
3820,33.363,35.016
3821,33.363,35.028
3822,33.363,35.04
3823,33.363,35.052
3824,33.363,35.064
3825,33.363,35.076
3826,33.363,35.088
3827,33.363,35.1
3828,33.363,35.112
3829,33.363,35.124
3830,33.363,35.136
3831,33.363,35.148
3832,33.363,35.16
3833,33.363,35.172
3834,33.363,35.184
3835,33.363,35.196
3836,33.374,34.728
3837,33.374,34.74
3838,33.374,34.752
3839,33.374,34.764
3840,33.374,34.776
3841,33.374,34.788
3842,33.374,34.8
3843,33.374,34.812
3844,33.374,34.824
3845,33.374,34.836
3846,33.374,34.848
3847,33.374,34.86
3848,33.374,34.872
3849,33.374,34.884
3850,33.374,34.896
3851,33.374,34.908
3852,33.374,34.92
3853,33.374,34.932
3854,33.374,34.944
3855,33.374,34.956
3856,33.374,34.968
3857,33.374,34.98
3858,33.374,34.992
3859,33.374,35.004
3860,33.374,35.016
3861,33.374,35.028
3862,33.374,35.04
3863,33.374,35.052
3864,33.374,35.064
3865,33.374,35.076
3866,33.374,35.088
3867,33.374,35.1
3868,33.374,35.112
3869,33.374,35.124
3870,33.374,35.136
3871,33.374,35.148
3872,33.374,35.16
3873,33.374,35.172
3874,33.374,35.184
3875,33.374,35.196
3876,33.385,34.728
3877,33.385,34.74
3878,33.385,34.752
3879,33.385,34.764
3880,33.385,34.776
3881,33.385,34.788
3882,33.385,34.8
3883,33.385,34.812
3884,33.385,34.824
3885,33.385,34.836
3886,33.385,34.848
3887,33.385,34.86
3888,33.385,34.872
3889,33.385,34.884
3890,33.385,34.896
3891,33.385,34.908
3892,33.385,34.92
3893,33.385,34.932
3894,33.385,34.944
3895,33.385,34.956
3896,33.385,34.968
3897,33.385,34.98
3898,33.385,34.992
3899,33.385,35.004
3900,33.385,35.016
3901,33.385,35.028
3902,33.385,35.04
3903,33.385,35.052
3904,33.385,35.064
3905,33.385,35.076
3906,33.385,35.088
3907,33.385,35.1
3908,33.385,35.112
3909,33.385,35.124
3910,33.385,35.136
3911,33.385,35.148
3912,33.385,35.16
